TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,EdatRang,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
14/04/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,3
14/04/2020,62,Camp de Tarragona,90+,0,Home,Positiu,1
14/04/2020,63,Terres de l'Ebre,30-39,0,Home,Sospitós,3
14/04/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,4
14/04/2020,62,Camp de Tarragona,80-89,0,Home,Positiu,3
14/04/2020,67,Catalunya Central,40-49,0,Home,Positiu,4
14/04/2020,61,Lleida,10-19,1,Dona,Positiu,1
14/04/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,6
14/04/2020,61,Lleida,10-19,0,Home,Sospitós,9
14/04/2020,63,Terres de l'Ebre,10-19,1,Dona,Sospitós,2
14/04/2020,63,Terres de l'Ebre,20-29,0,Home,Sospitós,1
14/04/2020,64,Girona,0-9,0,Home,Sospitós,3
14/04/2020,61,Lleida,70-79,0,Home,Sospitós,4
14/04/2020,71,Alt Pirineu i Aran,60-69,0,Home,Positiu,1
14/04/2020,61,Lleida,20-29,0,Home,Sospitós,4
14/04/2020,61,Lleida,30-39,0,Home,Positiu,3
14/04/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,14
14/04/2020,61,Lleida,30-39,1,Dona,Positiu,1
14/04/2020,61,Lleida,60-69,1,Dona,Sospitós,11
14/04/2020,63,Terres de l'Ebre,80-89,1,Dona,Sospitós,5
14/04/2020,61,Lleida,50-59,1,Dona,Positiu,4
14/04/2020,67,Catalunya Central,30-39,0,Home,Positiu,1
14/04/2020,61,Lleida,60-69,0,Home,Positiu,1
14/04/2020,64,Girona,60-69,1,Dona,Positiu,3
14/04/2020,61,Lleida,30-39,0,Home,Sospitós,5
14/04/2020,64,Girona,40-49,0,Home,Sospitós,10
14/04/2020,61,Lleida,90+,1,Dona,Positiu,3
14/04/2020,67,Catalunya Central,60-69,1,Dona,Positiu,2
14/04/2020,63,Terres de l'Ebre,20-29,1,Dona,Sospitós,2
14/04/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,3
14/04/2020,78,Barcelona,0-9,1,Dona,Sospitós,3
14/04/2020,71,Alt Pirineu i Aran,10-19,1,Dona,Sospitós,1
14/04/2020,71,Alt Pirineu i Aran,30-39,0,Home,Positiu,2
14/04/2020,78,Barcelona,70-79,0,Home,Positiu,40
14/04/2020,71,Alt Pirineu i Aran,30-39,1,Dona,Sospitós,16
14/04/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Sospitós,1
14/04/2020,61,Lleida,70-79,0,Home,Positiu,2
14/04/2020,64,Girona,10-19,0,Home,Sospitós,1
14/04/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,19
14/04/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Positiu,1
14/04/2020,61,Lleida,60-69,1,Dona,Positiu,1
14/04/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,1
14/04/2020,67,Catalunya Central,0-9,0,Home,Sospitós,2
14/04/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,5
14/04/2020,78,Barcelona,70-79,1,Dona,Positiu,49
14/04/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,2
14/04/2020,61,Lleida,0-9,0,Home,Sospitós,2
14/04/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,8
14/04/2020,00,No classificat,20-29,1,Dona,Sospitós,7
14/04/2020,00,No classificat,70-79,1,Dona,Sospitós,1
14/04/2020,00,No classificat,20-29,0,Home,Sospitós,2
14/04/2020,00,No classificat,70-79,0,Home,Sospitós,1
14/04/2020,00,No classificat,60-69,0,Home,Sospitós,1
14/04/2020,00,No classificat,50-59,1,Dona,Sospitós,1
14/04/2020,00,No classificat,10-19,1,Dona,Positiu,2
14/04/2020,00,No classificat,20-29,0,Home,Positiu,7
14/04/2020,00,No classificat,40-49,0,Home,Positiu,4
14/04/2020,00,No classificat,40-49,1,Dona,Positiu,3
14/04/2020,00,No classificat,50-59,0,Home,Positiu,1
14/04/2020,00,No classificat,50-59,1,Dona,Positiu,6
14/04/2020,00,No classificat,60-69,0,Home,Positiu,2
14/04/2020,00,No classificat,60-69,1,Dona,Positiu,4
14/04/2020,00,No classificat,70-79,0,Home,Positiu,3
14/04/2020,00,No classificat,70-79,1,Dona,Positiu,2
15/04/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,9
15/04/2020,78,Barcelona,30-39,1,Dona,Positiu,61
15/04/2020,78,Barcelona,60-69,1,Dona,Positiu,34
15/04/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,23
15/04/2020,78,Barcelona,70-79,0,Home,Positiu,60
15/04/2020,78,Barcelona,50-59,1,Dona,Sospitós,238
15/04/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,14
15/04/2020,78,Barcelona,30-39,1,Dona,Sospitós,174
15/04/2020,64,Girona,20-29,1,Dona,Positiu,7
15/04/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,6
15/04/2020,64,Girona,60-69,1,Dona,Sospitós,18
15/04/2020,64,Girona,50-59,0,Home,Sospitós,33
15/04/2020,67,Catalunya Central,90+,0,Home,Sospitós,15
15/04/2020,67,Catalunya Central,50-59,1,Dona,Positiu,11
15/04/2020,64,Girona,30-39,1,Dona,Sospitós,34
15/04/2020,64,Girona,80-89,0,Home,Positiu,18
15/04/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,9
15/04/2020,78,Barcelona,70-79,1,Dona,Positiu,51
15/04/2020,78,Barcelona,50-59,0,Home,Positiu,33
15/04/2020,67,Catalunya Central,70-79,1,Dona,Positiu,9
15/04/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,6
15/04/2020,67,Catalunya Central,80-89,0,Home,Positiu,4
15/04/2020,67,Catalunya Central,70-79,0,Home,Positiu,4
15/04/2020,78,Barcelona,90+,0,Home,Positiu,30
15/04/2020,78,Barcelona,20-29,0,Home,Positiu,21
15/04/2020,62,Camp de Tarragona,50-59,1,Dona,Positiu,5
15/04/2020,62,Camp de Tarragona,60-69,0,Home,Positiu,4
15/04/2020,64,Girona,70-79,0,Home,Sospitós,23
15/04/2020,64,Girona,40-49,1,Dona,Positiu,9
15/04/2020,78,Barcelona,20-29,1,Dona,Positiu,24
15/04/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,6
15/04/2020,78,Barcelona,20-29,1,Dona,Sospitós,139
15/04/2020,67,Catalunya Central,90+,1,Dona,Sospitós,54
15/04/2020,64,Girona,40-49,1,Dona,Sospitós,32
15/04/2020,78,Barcelona,40-49,0,Home,Positiu,26
15/04/2020,67,Catalunya Central,30-39,0,Home,Positiu,1
15/04/2020,78,Barcelona,40-49,1,Dona,Sospitós,247
15/04/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,20
15/04/2020,64,Girona,80-89,1,Dona,Sospitós,32
15/04/2020,78,Barcelona,80-89,1,Dona,Positiu,184
15/04/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,8
15/04/2020,78,Barcelona,80-89,1,Dona,Sospitós,282
15/04/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,12
15/04/2020,67,Catalunya Central,60-69,0,Home,Positiu,6
15/04/2020,78,Barcelona,70-79,0,Home,Sospitós,131
15/04/2020,67,Catalunya Central,90+,1,Dona,Positiu,26
15/04/2020,78,Barcelona,60-69,0,Home,Positiu,21
15/04/2020,67,Catalunya Central,80-89,0,Home,Sospitós,35
15/04/2020,78,Barcelona,80-89,0,Home,Sospitós,117
15/04/2020,62,Camp de Tarragona,80-89,0,Home,Positiu,7
15/04/2020,78,Barcelona,40-49,0,Home,Sospitós,118
15/04/2020,64,Girona,50-59,0,Home,Positiu,5
15/04/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,22
15/04/2020,78,Barcelona,50-59,0,Home,Sospitós,119
15/04/2020,78,Barcelona,0-9,0,Home,Sospitós,3
15/04/2020,78,Barcelona,70-79,1,Dona,Sospitós,117
15/04/2020,67,Catalunya Central,20-29,1,Dona,Positiu,4
15/04/2020,78,Barcelona,40-49,1,Dona,Positiu,70
15/04/2020,64,Girona,70-79,1,Dona,Sospitós,17
15/04/2020,78,Barcelona,30-39,0,Home,Sospitós,103
15/04/2020,78,Barcelona,90+,1,Dona,Positiu,162
15/04/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,87
15/04/2020,78,Barcelona,50-59,1,Dona,Positiu,70
15/04/2020,78,Barcelona,90+,0,Home,Sospitós,45
15/04/2020,78,Barcelona,20-29,0,Home,Sospitós,56
15/04/2020,67,Catalunya Central,60-69,0,Home,Sospitós,15
15/04/2020,64,Girona,60-69,1,Dona,Positiu,1
15/04/2020,78,Barcelona,90+,1,Dona,Sospitós,223
15/04/2020,64,Girona,20-29,1,Dona,Sospitós,19
15/04/2020,78,Barcelona,60-69,1,Dona,Sospitós,108
15/04/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,16
15/04/2020,67,Catalunya Central,70-79,0,Home,Sospitós,21
15/04/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,10
15/04/2020,67,Catalunya Central,90+,0,Home,Positiu,3
15/04/2020,64,Girona,50-59,1,Dona,Sospitós,32
15/04/2020,67,Catalunya Central,30-39,0,Home,Sospitós,11
15/04/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,23
15/04/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,12
15/04/2020,78,Barcelona,60-69,0,Home,Sospitós,108
15/04/2020,64,Girona,60-69,0,Home,Sospitós,21
15/04/2020,78,Barcelona,10-19,1,Dona,Sospitós,16
15/04/2020,78,Barcelona,80-89,0,Home,Positiu,64
15/04/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,6
15/04/2020,67,Catalunya Central,40-49,0,Home,Sospitós,14
15/04/2020,67,Catalunya Central,40-49,1,Dona,Positiu,14
15/04/2020,61,Lleida,70-79,1,Dona,Sospitós,7
15/04/2020,67,Catalunya Central,50-59,0,Home,Sospitós,17
15/04/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,23
15/04/2020,67,Catalunya Central,80-89,1,Dona,Positiu,17
15/04/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,5
15/04/2020,64,Girona,40-49,0,Home,Sospitós,21
15/04/2020,61,Lleida,50-59,0,Home,Sospitós,14
15/04/2020,61,Lleida,90+,1,Dona,Sospitós,10
15/04/2020,63,Terres de l'Ebre,80-89,1,Dona,Sospitós,4
15/04/2020,61,Lleida,50-59,1,Dona,Sospitós,23
15/04/2020,61,Lleida,80-89,1,Dona,Sospitós,15
15/04/2020,67,Catalunya Central,20-29,0,Home,Sospitós,8
15/04/2020,61,Lleida,90+,0,Home,Sospitós,3
15/04/2020,00,No classificat,70-79,1,Dona,Sospitós,2
15/04/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,4
15/04/2020,64,Girona,90+,1,Dona,Sospitós,34
15/04/2020,00,No classificat,80-89,0,Home,Sospitós,2
15/04/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,2
15/04/2020,64,Girona,10-19,0,Home,Sospitós,2
15/04/2020,63,Terres de l'Ebre,10-19,1,Dona,Sospitós,1
15/04/2020,61,Lleida,30-39,1,Dona,Positiu,4
15/04/2020,67,Catalunya Central,40-49,0,Home,Positiu,5
15/04/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Positiu,1
15/04/2020,71,Alt Pirineu i Aran,40-49,0,Home,Positiu,1
15/04/2020,61,Lleida,40-49,1,Dona,Positiu,8
15/04/2020,62,Camp de Tarragona,30-39,1,Dona,Positiu,6
15/04/2020,71,Alt Pirineu i Aran,70-79,0,Home,Sospitós,1
15/04/2020,61,Lleida,80-89,0,Home,Sospitós,8
15/04/2020,64,Girona,20-29,0,Home,Sospitós,14
15/04/2020,67,Catalunya Central,0-9,1,Dona,Sospitós,3
15/04/2020,61,Lleida,10-19,1,Dona,Sospitós,6
15/04/2020,63,Terres de l'Ebre,50-59,0,Home,Sospitós,2
15/04/2020,61,Lleida,20-29,1,Dona,Positiu,1
15/04/2020,71,Alt Pirineu i Aran,0-9,0,Home,Sospitós,1
15/04/2020,61,Lleida,0-9,0,Home,Sospitós,5
15/04/2020,64,Girona,50-59,1,Dona,Positiu,13
15/04/2020,61,Lleida,70-79,0,Home,Positiu,2
15/04/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,11
15/04/2020,64,Girona,80-89,0,Home,Sospitós,17
15/04/2020,71,Alt Pirineu i Aran,30-39,0,Home,Sospitós,4
15/04/2020,64,Girona,40-49,0,Home,Positiu,6
15/04/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,8
15/04/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,6
15/04/2020,71,Alt Pirineu i Aran,20-29,1,Dona,Positiu,2
15/04/2020,62,Camp de Tarragona,50-59,0,Home,Positiu,1
15/04/2020,64,Girona,30-39,1,Dona,Positiu,9
15/04/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,4
15/04/2020,61,Lleida,80-89,0,Home,Positiu,2
15/04/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,4
15/04/2020,61,Lleida,10-19,0,Home,Sospitós,5
15/04/2020,61,Lleida,40-49,0,Home,Positiu,4
15/04/2020,63,Terres de l'Ebre,80-89,0,Home,Positiu,1
15/04/2020,78,Barcelona,30-39,0,Home,Positiu,25
15/04/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,3
15/04/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,13
15/04/2020,71,Alt Pirineu i Aran,10-19,1,Dona,Sospitós,2
15/04/2020,78,Barcelona,10-19,1,Dona,Positiu,1
15/04/2020,61,Lleida,40-49,0,Home,Sospitós,33
15/04/2020,78,Barcelona,10-19,0,Home,Positiu,1
15/04/2020,62,Camp de Tarragona,90+,0,Home,Positiu,6
15/04/2020,61,Lleida,60-69,1,Dona,Sospitós,11
15/04/2020,63,Terres de l'Ebre,90+,1,Dona,Sospitós,2
15/04/2020,67,Catalunya Central,10-19,1,Dona,Positiu,1
15/04/2020,71,Alt Pirineu i Aran,30-39,1,Dona,Sospitós,4
15/04/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,5
15/04/2020,64,Girona,20-29,0,Home,Positiu,2
15/04/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,2
15/04/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,12
15/04/2020,71,Alt Pirineu i Aran,20-29,0,Home,Sospitós,2
15/04/2020,64,Girona,70-79,0,Home,Positiu,9
15/04/2020,61,Lleida,30-39,0,Home,Sospitós,16
15/04/2020,71,Alt Pirineu i Aran,60-69,1,Dona,Sospitós,2
15/04/2020,78,Barcelona,0-9,1,Dona,Sospitós,7
15/04/2020,61,Lleida,20-29,0,Home,Sospitós,11
15/04/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Sospitós,1
15/04/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,7
15/04/2020,64,Girona,90+,0,Home,Sospitós,6
15/04/2020,61,Lleida,30-39,0,Home,Positiu,1
15/04/2020,61,Lleida,50-59,1,Dona,Positiu,3
15/04/2020,78,Barcelona,10-19,0,Home,Sospitós,9
15/04/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,2
15/04/2020,61,Lleida,90+,0,Home,Positiu,2
15/04/2020,63,Terres de l'Ebre,10-19,0,Home,Sospitós,1
15/04/2020,64,Girona,60-69,0,Home,Positiu,3
15/04/2020,62,Camp de Tarragona,80-89,1,Dona,Positiu,33
15/04/2020,00,No classificat,80-89,1,Dona,Sospitós,1
15/04/2020,71,Alt Pirineu i Aran,70-79,1,Dona,Sospitós,2
15/04/2020,67,Catalunya Central,60-69,1,Dona,Positiu,6
15/04/2020,62,Camp de Tarragona,20-29,1,Dona,Positiu,5
15/04/2020,61,Lleida,20-29,0,Home,Positiu,1
15/04/2020,00,No classificat,90+,0,Home,Positiu,1
15/04/2020,64,Girona,0-9,1,Dona,Sospitós,1
15/04/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Sospitós,5
15/04/2020,61,Lleida,10-19,0,Home,Positiu,1
15/04/2020,71,Alt Pirineu i Aran,90+,0,Home,Sospitós,2
15/04/2020,64,Girona,10-19,1,Dona,Sospitós,2
15/04/2020,61,Lleida,0-9,1,Dona,Positiu,1
15/04/2020,62,Camp de Tarragona,70-79,1,Dona,Positiu,3
15/04/2020,71,Alt Pirineu i Aran,80-89,0,Home,Sospitós,3
15/04/2020,00,No classificat,80-89,0,Home,Positiu,2
15/04/2020,67,Catalunya Central,50-59,0,Home,Positiu,7
15/04/2020,63,Terres de l'Ebre,40-49,1,Dona,Sospitós,21
15/04/2020,61,Lleida,0-9,1,Dona,Sospitós,4
15/04/2020,64,Girona,80-89,1,Dona,Positiu,15
15/04/2020,61,Lleida,70-79,1,Dona,Positiu,3
15/04/2020,64,Girona,0-9,0,Home,Sospitós,2
15/04/2020,64,Girona,90+,1,Dona,Positiu,16
15/04/2020,62,Camp de Tarragona,20-29,0,Home,Positiu,1
15/04/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,20
15/04/2020,61,Lleida,70-79,0,Home,Sospitós,9
15/04/2020,71,Alt Pirineu i Aran,30-39,0,Home,Positiu,1
15/04/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,9
15/04/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,1
15/04/2020,67,Catalunya Central,30-39,1,Dona,Positiu,8
15/04/2020,61,Lleida,50-59,0,Home,Positiu,2
15/04/2020,61,Lleida,40-49,1,Dona,Sospitós,27
15/04/2020,63,Terres de l'Ebre,20-29,1,Dona,Sospitós,8
15/04/2020,61,Lleida,30-39,1,Dona,Sospitós,15
15/04/2020,00,No classificat,90+,1,Dona,Sospitós,2
15/04/2020,62,Camp de Tarragona,60-69,1,Dona,Positiu,2
15/04/2020,61,Lleida,90+,1,Dona,Positiu,7
15/04/2020,67,Catalunya Central,20-29,0,Home,Positiu,1
15/04/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,3
15/04/2020,62,Camp de Tarragona,90+,1,Dona,Positiu,15
15/04/2020,64,Girona,30-39,0,Home,Sospitós,12
15/04/2020,71,Alt Pirineu i Aran,50-59,0,Home,Sospitós,1
15/04/2020,71,Alt Pirineu i Aran,20-29,1,Dona,Sospitós,2
15/04/2020,64,Girona,70-79,1,Dona,Positiu,1
15/04/2020,63,Terres de l'Ebre,60-69,1,Dona,Sospitós,5
15/04/2020,64,Girona,30-39,0,Home,Positiu,3
15/04/2020,61,Lleida,80-89,1,Dona,Positiu,9
15/04/2020,61,Lleida,60-69,0,Home,Positiu,3
15/04/2020,61,Lleida,20-29,1,Dona,Sospitós,14
15/04/2020,61,Lleida,60-69,0,Home,Sospitós,7
15/04/2020,00,No classificat,90+,1,Dona,Positiu,1
15/04/2020,63,Terres de l'Ebre,80-89,0,Home,Sospitós,3
15/04/2020,64,Girona,90+,0,Home,Positiu,2
15/04/2020,00,No classificat,40-49,0,Home,Sospitós,1
15/04/2020,00,No classificat,30-39,1,Dona,Sospitós,3
15/04/2020,00,No classificat,20-29,1,Dona,Sospitós,4
15/04/2020,00,No classificat,40-49,1,Dona,Sospitós,1
15/04/2020,00,No classificat,40-49,0,Home,Positiu,2
15/04/2020,00,No classificat,30-39,0,Home,Positiu,3
15/04/2020,00,No classificat,50-59,1,Dona,Sospitós,1
15/04/2020,00,No classificat,30-39,0,Home,Sospitós,1
15/04/2020,00,No classificat,20-29,0,Home,Sospitós,3
15/04/2020,00,No classificat,0-9,0,Home,Positiu,3
15/04/2020,00,No classificat,0-9,1,Dona,Positiu,1
15/04/2020,00,No classificat,10-19,0,Home,Positiu,1
15/04/2020,00,No classificat,20-29,0,Home,Positiu,3
15/04/2020,00,No classificat,20-29,1,Dona,Positiu,3
15/04/2020,00,No classificat,30-39,1,Dona,Positiu,2
15/04/2020,00,No classificat,40-49,1,Dona,Positiu,4
15/04/2020,00,No classificat,50-59,0,Home,Positiu,1
15/04/2020,00,No classificat,50-59,1,Dona,Positiu,7
15/04/2020,00,No classificat,60-69,0,Home,Positiu,2
15/04/2020,00,No classificat,60-69,1,Dona,Positiu,4
15/04/2020,00,No classificat,70-79,0,Home,Positiu,1
15/04/2020,00,No classificat,70-79,1,Dona,Positiu,2
16/04/2020,78,Barcelona,30-39,0,Home,Sospitós,85
16/04/2020,64,Girona,50-59,1,Dona,Positiu,11
16/04/2020,78,Barcelona,50-59,1,Dona,Sospitós,237
16/04/2020,64,Girona,30-39,1,Dona,Positiu,5
16/04/2020,78,Barcelona,80-89,1,Dona,Positiu,148
16/04/2020,64,Girona,70-79,0,Home,Sospitós,18
16/04/2020,78,Barcelona,60-69,1,Dona,Positiu,37
16/04/2020,64,Girona,80-89,1,Dona,Sospitós,33
16/04/2020,62,Camp de Tarragona,20-29,1,Dona,Positiu,3
16/04/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,47
16/04/2020,78,Barcelona,20-29,0,Home,Sospitós,75
16/04/2020,64,Girona,20-29,1,Dona,Positiu,4
16/04/2020,78,Barcelona,60-69,0,Home,Sospitós,84
16/04/2020,62,Camp de Tarragona,30-39,1,Dona,Positiu,2
16/04/2020,78,Barcelona,80-89,1,Dona,Sospitós,267
16/04/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,54
16/04/2020,78,Barcelona,60-69,1,Dona,Sospitós,127
16/04/2020,67,Catalunya Central,30-39,1,Dona,Positiu,3
16/04/2020,67,Catalunya Central,80-89,1,Dona,Positiu,50
16/04/2020,78,Barcelona,90+,1,Dona,Sospitós,219
16/04/2020,64,Girona,80-89,0,Home,Sospitós,10
16/04/2020,78,Barcelona,30-39,1,Dona,Sospitós,198
16/04/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,9
16/04/2020,78,Barcelona,40-49,1,Dona,Sospitós,255
16/04/2020,64,Girona,60-69,0,Home,Positiu,7
16/04/2020,78,Barcelona,70-79,0,Home,Sospitós,106
16/04/2020,64,Girona,80-89,0,Home,Positiu,15
16/04/2020,78,Barcelona,50-59,0,Home,Positiu,50
16/04/2020,64,Girona,70-79,1,Dona,Sospitós,15
16/04/2020,67,Catalunya Central,90+,1,Dona,Positiu,46
16/04/2020,64,Girona,90+,1,Dona,Sospitós,23
16/04/2020,78,Barcelona,20-29,1,Dona,Sospitós,145
16/04/2020,78,Barcelona,40-49,0,Home,Sospitós,103
16/04/2020,64,Girona,50-59,1,Dona,Sospitós,18
16/04/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,28
16/04/2020,78,Barcelona,20-29,1,Dona,Positiu,36
16/04/2020,78,Barcelona,80-89,0,Home,Sospitós,138
16/04/2020,62,Camp de Tarragona,50-59,0,Home,Positiu,1
16/04/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,31
16/04/2020,64,Girona,60-69,0,Home,Sospitós,14
16/04/2020,64,Girona,90+,0,Home,Sospitós,8
16/04/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,28
16/04/2020,78,Barcelona,70-79,0,Home,Positiu,40
16/04/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,175
16/04/2020,67,Catalunya Central,90+,1,Dona,Sospitós,164
16/04/2020,61,Lleida,50-59,1,Dona,Sospitós,42
16/04/2020,67,Catalunya Central,50-59,1,Dona,Positiu,14
16/04/2020,64,Girona,20-29,1,Dona,Sospitós,25
16/04/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,13
16/04/2020,78,Barcelona,90+,0,Home,Sospitós,49
16/04/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,12
16/04/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,45
16/04/2020,67,Catalunya Central,80-89,0,Home,Sospitós,49
16/04/2020,67,Catalunya Central,70-79,0,Home,Positiu,15
16/04/2020,67,Catalunya Central,60-69,1,Dona,Positiu,14
16/04/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,38
16/04/2020,67,Catalunya Central,90+,0,Home,Sospitós,28
16/04/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,20
16/04/2020,67,Catalunya Central,40-49,0,Home,Sospitós,14
16/04/2020,67,Catalunya Central,40-49,1,Dona,Positiu,5
16/04/2020,67,Catalunya Central,60-69,0,Home,Sospitós,22
16/04/2020,64,Girona,30-39,1,Dona,Sospitós,35
16/04/2020,64,Girona,60-69,1,Dona,Sospitós,14
16/04/2020,78,Barcelona,60-69,0,Home,Positiu,38
16/04/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,18
16/04/2020,67,Catalunya Central,10-19,0,Home,Sospitós,1
16/04/2020,67,Catalunya Central,70-79,0,Home,Sospitós,31
16/04/2020,67,Catalunya Central,20-29,0,Home,Sospitós,13
16/04/2020,78,Barcelona,90+,1,Dona,Positiu,145
16/04/2020,64,Girona,40-49,1,Dona,Sospitós,25
16/04/2020,78,Barcelona,80-89,0,Home,Positiu,57
16/04/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,40
16/04/2020,78,Barcelona,10-19,1,Dona,Sospitós,22
16/04/2020,78,Barcelona,50-59,0,Home,Sospitós,104
16/04/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,21
16/04/2020,78,Barcelona,70-79,1,Dona,Sospitós,125
16/04/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,2
16/04/2020,78,Barcelona,90+,0,Home,Positiu,29
16/04/2020,67,Catalunya Central,50-59,0,Home,Sospitós,30
16/04/2020,78,Barcelona,70-79,1,Dona,Positiu,46
16/04/2020,67,Catalunya Central,30-39,0,Home,Sospitós,14
16/04/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,13
16/04/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,31
16/04/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,35
16/04/2020,78,Barcelona,20-29,0,Home,Positiu,17
16/04/2020,64,Girona,40-49,0,Home,Positiu,6
16/04/2020,61,Lleida,80-89,1,Dona,Sospitós,12
16/04/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,14
16/04/2020,61,Lleida,90+,1,Dona,Sospitós,5
16/04/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,15
16/04/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,16
16/04/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,9
16/04/2020,00,No classificat,30-39,1,Dona,Sospitós,6
16/04/2020,00,No classificat,60-69,1,Dona,Sospitós,1
16/04/2020,00,No classificat,20-29,1,Dona,Sospitós,10
16/04/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,5
16/04/2020,67,Catalunya Central,20-29,1,Dona,Positiu,4
16/04/2020,63,Terres de l'Ebre,20-29,1,Dona,Sospitós,2
16/04/2020,61,Lleida,60-69,0,Home,Sospitós,10
16/04/2020,00,No classificat,80-89,0,Home,Positiu,1
16/04/2020,64,Girona,0-9,1,Dona,Sospitós,2
16/04/2020,64,Girona,30-39,0,Home,Positiu,4
16/04/2020,62,Camp de Tarragona,80-89,0,Home,Positiu,3
16/04/2020,61,Lleida,20-29,0,Home,Positiu,1
16/04/2020,64,Girona,70-79,1,Dona,Positiu,12
16/04/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,5
16/04/2020,71,Alt Pirineu i Aran,30-39,0,Home,Sospitós,3
16/04/2020,64,Girona,0-9,0,Home,Sospitós,2
16/04/2020,64,Girona,40-49,1,Dona,Positiu,13
16/04/2020,67,Catalunya Central,50-59,0,Home,Positiu,5
16/04/2020,63,Terres de l'Ebre,30-39,0,Home,Sospitós,4
